37
33
30
26
25
32
51
76
93
94
89
79
70
65
63
61
58
53
47
40
35
31
27
26
32
51
75
92
94
86
75
65
61
60
59
56
50
43
37
32
27
24
27
43
68
91
95
91
81
70
62
59
58
55
50
43
36
30
25
21
18
21
39
67
90
95
91
81
70
63
60
58
56
51
44
37
31
27
23
20
24
41
66
87
94
89
76
65
59
57
57
54
48
41
33
27
21
17
21
40
68
90
95
89
77
65
58
55
54
51
45
37
29
22
18
15
13
16
35
66
93
95
92
82
72
64
60
58
56
52
46
39
32
26
22
19
18
27
49
73
88
89
80
68
60
56
55
53
49
43
36
30
25
21
18
22
39
67
90
95
91
81
69
61
57
56
53
48
41
33
26
20
16
12
11
21
45
74
94
94
87
76
65
59
57
55
51
45
38
31
25
21
16
13
16
34
61
82
89
83
70
58
52
50
49
46
40
32
24
17
12
9
7
12
32
64
91
95
91
81
69
61
58
56
53
48
42
34
27
22
18
15
12
13
27
54
82
95
92
81
68
60
57
56
55
50
43
36
29
24
21
18
14
16
33
61
86
95
89
76
63
56
54
54
51
45
37
28
21
15
11
8
5
8
28
62
93
95
92
83
72
65
61
60
58
54
49
42
35
29
25
22
19
18
28
51
78
94
94
85
74
65
60
59
58
55
49
42
35
30
26
23
20
20
32
56
78
88
84
73
60
53
52
52
51
46
40
33
28
23
20
18
21
39
67
89
95
90
80
69
62
59
58
56
52
45
38
32
28
24
21
24
38
65
89
95
92
84
74
66
62
60
58
54
48
42
36
31
27
24
22
26
43
66
84
89
82
70
60
55
54
54
52
47
40
33
27
23
20
18
22
39
65
86
93
88
76
65
57
54
53
51
46
39
32
25
20
16
13
10
12
30
61
88
95
92
82
72
64
60
59
57
52
46
38
32
27
23
19
15
17
34
62
85
93
87
74
61
54
52
53
51
46
38
31
24
19
16
13
20
43
73
95
94
87
75
64
59
57
56
54
48
40
32
26
22
19
17
25
49
80
95
94
90
80
71
65
62
60
58
53
47
40
35
30
27
24
25
38
61
84
95
93
84
74
65
61
59
57
53
48
41
35
30
26
23
22
28
47
71
88
91
83
71
61
56
56
55
52
47
40
33
28
24
21
20
30
54
80
95
93
85
73
64
58
57
55
51
44
36
29
24
19
16
13
16
34
64
90
95
92
83
72
64
59
57
54
50
43
36
29
24
20
16
14
17
35
62
84
91
86
74
62
54
52
51
48
42
35
27
21
15
12
9
13
32
61
86
94
87
74
61
53
52
51
48
42
34
26
19
14
10
12
30
62
93
95
92
83
72
63
59
57
54
50
43
36
29
24
21
18
19
32
58
83
95
93
84
72
63
57
55
53
49
43
36
29
24
20
18
15
19
36
62
83
89
83
71
59
53
51
50
48
43
36
29
23
19
15
13
17
36
64
87
95
89
76
63
56
54
53
51
45
37
29
22
17
13
10
10
24
54
86
95
94
86
75
66
61
59
57
54
48
42
35
29
25
22
19
20
32
56
82
95
93
84
72
63
58
57
55
51
46
39
32
26
22
19
17
17
30
55
80
91
88
76
63
55
52
52
51
46
39
31
24
19
15
13
20
44
74
95
94
87
75
64
57
55
54
51
45
38
30
24
20
16
14
22
45
75
95
94
88
76
66
59
57
55
53
47
41
34
28
24
21
19
23
42
68
88
94
86
72
61
55
54
54
51
45
38
32
26
22
19
19
31
56
84
95
92
82
69
60
56
56
54
50
44
36
28
23
19
17
22
42
72
95
95
91
81
71
64
60
58
55
50
44
36
30
25
22
20
18
24
44
70
91
94
89
79
68
61
58
56
53
48
41
34
28
23
19
16
15
20
40
66
85
89
81
68
57
51
50
50
47
41
34
27
22
17
14
12
16
35
64
87
94
88
75
62
55
52
51
48
43
35
27
20
15
11
8
11
29
62
91
95
92
82
71
62
58
56
53
49
42
35
28
22
18
14
11
14
32
61
87
95
91
80
69
61
57
55
53
48
41
34
27
22
18
15
12
15
34
62
85
92
85
71
59
52
51
52
49
44
37
30
23
19
15
14
24
50
80
95
93
84
71
61
56
55
54
50
43
36
28
22
18
15
12
20
44
75
95
94
89
78
68
62
59
57
55
50
43
36
30
25
22
19
19
32
56
81
95
93
84
73
64
59
58
56
52
46
39
33
27
24
21
19
25
45
70
88
91
82
70
59
55
54
53
50
44
37
30
25
21
18
18
32
59
85
95
92
83
71
62
58
57
55
50
44
36
30
25
22
19
20
35
62
89
95
93
85
75
67
62
59
57
53
47
41
35
30
26
23
22
30
51
75
91
94
87
76
66
60
57
56
53
47
41
34
29
25
22
20
24
41
66
86
91
85
72
61
55
54
53
51
46
39
32
27
23
20
20
30
53
79
95
94
85
73
63
58
56
55
51
45
38
31
26
22
19
18
25
47
76
95
95
90
81
70
63
59
57
54
49
43
37
31
26
23
20
18
22
41
67
88
95
90
79
68
60
56
54
51
47
40
33
27
22
18
15
13
15
30
57
81
91
86
74
61
53
51
50
48
44
37
30
25
20
17
14
16
32
61
87
95
90
78
65
57
53
52
50
45
37
30
23
18
14
12
18
41
72
95
95
90
80
69
61
57
55
53
48
41
34
27
22
19
16
17
31
56
82
95
93
84
73
63
58
55
53
49
43
36
30
25
21
18
17
27
50
75
89
88
78
65
55
51
51
50
46
40
33
27
22
18
16
22
41
70
91
94
89
77
65
58
55
53
51
45
38
31
25
21
17
15
21
42
73
95
95
91
81
71
63
59
57
54
49
43
37
31
26
23
20
21
33
57
80
93
92
83
71
61
56
54
52
48
42
35
29
24
20
18
16
21
40
67
88
94
87
74
62
55
53
52
49
43
36
29
23
18
15
14
24
49
80
95
94
88
76
66
59
56
54
51
45
39
32
26
22
18
16
22
42
69
91
95
90
79
68
60
55
53
51
46
40
33
27
22
19
16
20
37
63
84
90
84
71
59
52
50
49
47
42
35
28
22
18
14
14
25
50
78
95
93
84
70
59
53
52
50
47
40
33
26
20
17
14
17
34
63
90
95
92
83
72
63
57
55
52
48
43
36
30
25
22
19
20
33
57
79
89
86
75
63
55
51
49
48
43
37
31
25
21
17
16
22
40
65
82
85
77
65
54
48
46
45
42
37
30
24
19
15
13
18
35
62
85
94
91
80
68
59
54
53
50
45
38
31
24
18
14
11
14
32
61
86
95
91
81
68
59
54
52
50
45
39
32
25
20
17
14
17
32
59
83
94
90
77
63
